ID,353_B_glu_14,353_B_mal_2,353_C_glu_15,353_C_mal_3,535_A_glu_13,535_A_mal_1,570_A_glu_16,570_A_mal_4,570_B_glu_17,570_B_mal_5,570_C_glu_18,570_C_mal_6,580_A_glu_19,580_A_mal_7,580_B_glu_20,580_B_mal_8,580_C_glu_21,580_C_mal_9,584_A_glu_22,584_A_mal_10,584_B_glu_23,584_B_mal_11,584_C_glu_24,584_C_mal_12,,,,,,,
YALI0A17853g,tr|Q6CGM8|Q6CGM8_YARLI YALI0A17985p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A17985g PE=4 SV=1,22,44.2,72.019,649,0,84.396,0.017907925,0.01292954,0.014947965,0.009862236,0.014904814,0.013308656,0.018088928,0.012242518,0.017170389,0.013405519,0.019713346,0.015368095,0.014628414,0.014673171,0.015596829,0.014039961,0.014572444,0.015251481,0.019323313,0.014308438,0.016661593,0.01508668,0.014541772,0.011180259
YALI0A17831g,tr|Q6CGN0|Q6CGN0_YARLI YALI0A17941p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A17941g PE=4 SV=1,26,49.5,69.224,616,0,310.42,0.050071344,0.034814331,0.048018894,0.039678683,0.047069967,0.035988112,0.04136425,0.037847734,0.04360286,0.040600254,0.048277836,0.038154117,0.050609534,0.043836288,0.047905169,0.043283899,0.04714129,0.040339437,0.04254962,0.041024577,0.042881071,0.033582727,0.046420297,0.046802618
YALI0A17600g,tr|Q6CGN1|Q6CGN1_YARLI YALI0A17919p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A17919g PE=4 SV=2,7,29,49.321,465,0,162.37,0.00969818,0.005253116,0.011065496,0.007431118,0.015236127,0.004547574,0.012052021,0.006793497,0.012383011,0.006428555,0.010263817,0.005434587,0.010954441,0.008002871,0.007382425,0.007530717,0.005877162,0.006957141,0.010615977,0.010596426,0.014057509,0.009233698,0.013934849,0.007918867
YALI0A17468g,tr|Q6CGN3|Q6CGN3_YARLI Aldehyde dehydrogenase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A17875g PE=3 SV=1,2,4.7,60.036,533,0.0046525,1.5255,0,0,0,0,0,0,0.000116917,0,0.000316959,0.000422792,0.000126072,0.000620647,0.001025211,0,0,0,9.7202E-05,0,9.19871E-05,0,0,0,0.000411253,0.000382504
PFS2,tr|Q6CGN4|Q6CGN4_YARLI YALI0A17853p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A17853g PE=4 SV=1,20,18.3,139.09,1268,0,62.012,0.011311328,0.014366623,0.003759583,0.012931096,0.010535063,0.011815571,0.007872586,0.011493538,0.010436626,0.003784326,0.007825291,0.004412007,0.011708615,0.004201545,0.016719935,0.002297317,0.010024276,0.011044194,0.013029756,0.003702422,0.010327016,0.003580672,0.004626563,0.003034978
YALI0A17380g,tr|Q6CGN5|Q6CGN5_YARLI YALI0A17831p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A17831g PE=4 SV=1,7,53.2,21.079,201,0,169.47,0.110983694,0.027207239,0.111389953,0.021324756,0.086861402,0.024135412,0.128009308,0.021294031,0.114098767,0.024337182,0.147161741,0.027339703,0.119812725,0.023474373,0.115395184,0.025749407,0.108622572,0.024021739,0.145328142,0.035580832,0.122086038,0.027662662,0.127125802,0.028571899
YALI0A17314g,tr|Q6CGP1|Q6CGP1_YARLI YALI0A17600p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A17600g PE=4 SV=1,1,8.9,38.101,337,0,4.8339,0,0,0,0,0,0,0.000152456,0,0,0.000139847,0,0,0,0,0.000118067,0,0,0,0.000172154,0,0.000223783,0,0.000202869,0
YALI0A17292g,tr|Q6CGP7|Q6CGP7_YARLI YALI0A17468p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A17468g PE=4 SV=1,12,51.5,36.509,330,0,323.31,0.099372384,0.095205818,0.094619024,0.10785133,0.105428256,0.111025217,0.092243462,0.109402378,0.077433924,0.117852807,0.087499541,0.104865668,0.099269976,0.109642578,0.102077926,0.100065533,0.104109235,0.102300108,0.091123002,0.08078297,0.098937889,0.109105663,0.098462277,0.093964106
YALI0A17127g,sp|Q6CGP9|PFS2_YARLI Polyadenylation factor subunit 2 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=PFS2 PE=3 SV=1,6,12.6,58.96,532,0,4.729,0.000834381,0.000943133,0.000288364,0.000773487,0.001009152,0.001236152,0.000498172,0.000219052,0.001024108,0.001316953,0.000342245,0.001782196,0.000982989,0.00084021,0.000373445,0.000254243,0.00058322,0.000677497,0.000495149,0.000613298,0.000550369,0.000936419,0.001036042,0.000594183
YALI0A17020g,tr|Q6CGQ0|Q6CGQ0_YARLI YALI0A17380p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A17380g PE=4 SV=1,6,33.1,29.3,263,0,15.318,0.001988661,0.001694223,0.001617868,0.001969985,0.002225979,0.000958724,0.001871607,0.000846345,0.000845585,0.001742806,0.001098966,0.000666872,0.001639726,0.001654355,0.001777744,0.000566248,0.001529529,0.000642219,0.001011741,0.001379438,0.000902182,0.001077212,0.00168367,0.00104332
YALI0A16797g,tr|Q6CGQ3|Q6CGQ3_YARLI YALI0A17314p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A17314g PE=4 SV=1,1,4.4,42.637,385,0,9.091,0.000214503,0.000123009,0.000233774,0.000143351,0.000214741,0,0.000183805,0.000117892,0.000214929,0,0.000245699,0.000231322,0.000227925,0.000277722,0.00018106,0,0,0,0.000221551,0,0,0.000168253,0,0
LSM1,tr|Q6CGQ4|Q6CGQ4_YARLI YALI0A17292p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A17292g PE=4 SV=1,1,2.3,39.77,351,1,-2,5.49266E-05,5.81982E-05,1.56463E-05,6.03609E-05,5.99166E-05,2.88283E-05,4.37029E-05,0,1.29982E-05,4.97461E-05,1.66301E-05,0,2.54338E-05,0,4.39105E-05,1.95889E-05,2.73595E-05,1.32381E-05,2.4596E-05,2.77474E-05,0,2.22471E-05,0,1.95548E-05
MRI1,tr|Q6CGR2|Q6CGR2_YARLI Clathrin heavy chain OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A17127g PE=3 SV=1,92,71.7,177.15,1571,0,323.31,0.104003373,0.086109019,0.097908235,0.076742164,0.099770936,0.070887725,0.117027576,0.089314451,0.125077791,0.103674146,0.111477197,0.093151122,0.100877801,0.094551952,0.100187825,0.107888044,0.111641956,0.10964354,0.118090155,0.117448274,0.107640326,0.100289026,0.102818484,0.118219926
YALI0A16588g,tr|Q6CGR5|Q6CGR5_YARLI YALI0A17020p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A17020g PE=4 SV=1,35,49.3,147.8,1428,0,258.94,0.011433798,0.004637327,0.009206496,0.00474041,0.009513527,0.004876219,0.033674598,0.007399732,0.016500468,0.007191106,0.017766373,0.005333616,0.012236709,0.0141575,0.012470405,0.006863149,0.010364811,0.006996774,0.037571302,0.008443836,0.026304424,0.014175744,0.023795248,0.011390465
YALI0A16379g,tr|Q6CGR9|Q6CGR9_YARLI YALI0A16797p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A16797g PE=4 SV=1,19,41.3,69.149,632,0,74.974,0.00624521,0.008976121,0.009839244,0.0090085,0.008918342,0.006086142,0.009707937,0.007012708,0.008611265,0.009982382,0.009255761,0.005711124,0.005669766,0.005263997,0.004345776,0.009878538,0.008630015,0.007417904,0.006914469,0.006928541,0.007073212,0.010667187,0.006226162,0.010317728
YALI0A16291g,tr|Q6CGS0|Q6CGS0_YARLI U6 snRNA-associated Sm-like protein LSm1 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=LSM1 PE=3 SV=1,6,38.2,16.306,144,0,56.46,0.005213495,0.00389411,0.005255243,0.002520607,0.006360239,0.003204948,0.00549872,0.002943376,0.004615713,0.003698508,0.005164415,0.00376873,0.005412926,0.004053624,0.006334386,0.004065739,0.005548719,0.00496863,0.004221916,0.003466057,0.005171552,0.00337198,0.005526107,0.003015917
YALI0A16214g,sp|Q6CGS4|MTNA_YARLI Methylthioribose-1-phosphate isomerase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=MRI1 PE=3 SV=1,17,66.9,40.233,372,0,92.165,0.003624442,0.003381436,0.008754514,0.002433947,0.004056087,0.003104874,0.003753065,0.003342383,0.004415184,0.003005425,0.004365073,0.003382966,0.004312868,0.004098443,0.004600293,0.004046092,0.009796545,0.003094306,0.012356957,0.00360794,0.004800598,0.003386288,0.004320683,0.003400348
YALI0A16170g,tr|Q6CGS6|Q6CGS6_YARLI YALI0A16588p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A16588g PE=4 SV=2,7,6.8,184.37,1632,0,25.625,0.000367564,0.000261788,0.000465469,0.00024794,0.00300016,0.001900825,0.000736054,0.001919006,0.000653727,0.002174795,0.000505577,0.001404786,0.002820333,0.002146349,0.000193554,0.001797424,0.000430353,0.001663673,0.000519994,0.001523581,0.002534554,0,0.001919482,0.002559674
YALI0A15972g,tr|Q6CGT5|Q6CGT5_YARLI YALI0A16379p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A16379g PE=3 SV=1,23,81.7,37.054,349,0,226.42,0.057826559,0.09678844,0.065214606,0.102616245,0.02484631,0.081236505,0.080889364,0.064130656,0.096141874,0.071489848,0.0648204,0.059116674,0.039802077,0.052250651,0.067570247,0.063457383,0.063121488,0.047333139,0.04979304,0.035836825,0.030135064,0.037229981,0.03591508,0.02940305
YALI0A15950g,tr|Q6CGT7|Q6CGT7_YARLI YALI0A16291p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A16291g PE=4 SV=1,10,12,87.15,811,0,27.465,0.004680017,0.002109614,0.004011646,0.002164607,0.003892527,0.00160019,0.004624747,0.002945869,0.003575605,0.001592901,0.005039733,0.002023462,0.002601959,0.003259192,0.004723699,0.002737674,0.003422303,0.00191129,0.004953674,0.003491835,0.003596358,0.002537932,0.004132631,0.002528765
SPC25,tr|Q6CGU2|Q6CGU2_YARLI YALI0A16214p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A16214g PE=4 SV=1,1,4.1,37.285,362,0.0021015,2.0766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YALI0A15708g,tr|Q6CGU5|Q6CGU5_YARLI YALI0A16170p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A16170g PE=4 SV=1,6,26,34.317,308,0,35.935,0.001837445,0.001359295,0.001872628,0.002320666,0.001351399,0.001394653,0.001905981,0.002258748,0.002277196,0.00136102,0.002351615,0.002306502,0.000962096,0.002114173,0.00150361,0.002105845,0.001976982,0.003948977,0.002240767,0.002057722,0.002023771,0.002123668,0.002231905,0.002172086
YALI0A15686g,tr|Q6CGV1|Q6CGV1_YARLI YALI0A15972p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A15972g PE=3 SV=1,22,78.4,36.697,338,0,323.31,0.075325301,0.094062033,0.076628863,0.088773388,0.065049947,0.096254414,0.077097173,0.107448169,0.083008182,0.116782645,0.07888545,0.113848329,0.07139072,0.107169664,0.068189291,0.123523096,0.074375612,0.111874638,0.078741739,0.116946897,0.072682303,0.118696443,0.065775863,0.125363262
YALI0A15576g,tr|Q6CGV2|Q6CGV2_YARLI Histidine biosynthesis trifunctional protein OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A15950g PE=3 SV=1,43,60.1,91.769,855,0,323.31,0.067656868,0.055275786,0.061150793,0.048038463,0.063011335,0.050814603,0.059438753,0.059177305,0.058349897,0.049819848,0.049496079,0.046647498,0.063304985,0.05154567,0.072876379,0.053360082,0.064889201,0.050549615,0.052742141,0.041521173,0.051198745,0.039165096,0.052260702,0.045661562
YALI0A15422g,sp|Q6CGV4|SPC25_YARLI Probable kinetochore protein SPC25 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=SPC25 PE=3 SV=1,1,4.7,27.063,232,1,-2,0,8.03629E-05,0,0,0,9.388E-05,9.64514E-05,6.58295E-05,0,0,0,0,0,0,2.54139E-05,0,0,8.64603E-05,0.000112869,0,0.000142922,5.69169E-05,0,3.02984E-05
YALI0A15400g,tr|Q6CGV8|Q6CGV8_YARLI YALI0A15708p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A15708g PE=4 SV=1,1,5.4,58.769,518,0,21.975,0.000602173,0,0.000774015,0,0.00089932,0,0.000599156,0,0.000823109,0.000654363,0.000722909,0.00072315,0.000914853,0.000565383,0.000846011,0.000619592,0.000823821,0.000567204,0.00060543,0.000843531,0.000674045,0.000581285,0.000921553,0.000495178
YALI0A15257g,tr|Q6CGV9|Q6CGV9_YARLI YALI0A15686p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A15686g PE=4 SV=1,21,25.2,110.34,981,0,75.48,0.003443043,0.00246002,0.00382959,0.008475602,0.004569041,0.003674051,0.002823191,0.010659032,0.004777992,0.002983065,0.003802315,0.007590932,0.003174338,0.010656229,0.004206307,0.003279398,0.003331297,0.003540679,0.004383667,0.003176523,0.003752164,0.002886941,0.003092296,0.003308953
YALI0A15103g,tr|Q6CGW3|Q6CGW3_YARLI YALI0A15576p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A15576g PE=4 SV=1,5,10.5,70.031,639,0,12.409,0.0094706,0.007255542,0.007903939,0.008617565,0.011968285,0.004191964,0.010057685,0.003443943,0.005856256,0.005505372,0.009034825,0.003145411,0.010030824,0.003070582,0.006096734,0.005198,0.010509475,0.004248458,0.005060741,0.003249163,0.006866488,0.004245631,0.004878668,0.00356586
YALI0A15081g,tr|Q6CGW8|Q6CGW8_YARLI YALI0A15422p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A15422g PE=4 SV=1,6,32,25.119,225,0,6.5862,0.001619816,0.000700506,0.001190254,0.001165381,0.001232388,0.001021355,0.001193215,0.001333743,0.001335698,0.001245149,0.001939972,0.001107126,0.001263208,0.00129951,0.000820917,0.001047849,0.001042709,0.001010966,0.000978559,0.000741655,0.001052904,0.001507908,0.000906178,0.000888813
YALI0A14806g,tr|Q6CGW9|Q6CGW9_YARLI YALI0A15400p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A15400g PE=4 SV=1,2,13,20.239,177,0,5.9867,0.000481851,0.000958955,0.000514341,0.000747808,0.000564931,0.000339766,0.000421856,0.000144435,0.000338757,0.00034305,0.000517393,0.000171853,0.00028894,0.000237495,0.000589193,0.000225579,0.000416824,0.000197854,0.00038476,0.000312668,0.000430043,0.000307588,0,0.000205221
YALI0A14784g,tr|Q6CGX3|Q6CGX3_YARLI YALI0A15257p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A15257g PE=4 SV=1,3,8.6,69.124,628,0,9.1145,0.001018214,0.00032385,0.000999384,0.000398315,0.00086003,0.000382033,0.000942662,0.000664794,0.00060971,0.000743316,0.000805456,0.000352455,0.000865004,0.00079263,0.001126628,0.000591865,0.000271282,0.000245055,0.001494045,0.000566469,0.001077628,0.00016307,0.001148964,0.000541353
YALI0A14762g,tr|Q6CGX7|Q6CGX7_YARLI YALI0A15103p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A15103g PE=4 SV=1,15,33.6,60.401,554,0,44.641,0.003474643,0.004344756,0.004093178,0.004318927,0.001444984,0.006955651,0.004949122,0.003301521,0.005682201,0.004390613,0.005382214,0.003401494,0.004391917,0.003434347,0.003992263,0.004072865,0.005466143,0.00650718,0.003971942,0.00183763,0.003763978,0.00265884,0.004093822,0.00185979
YALI0A14740g,tr|Q6CGX8|Q6CGX8_YARLI YALI0A15081p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A15081g PE=4 SV=1,2,15.4,24.354,221,0,16.987,0.000638695,0,0.001296839,0.000461474,0.000918692,0.001297658,0.000580921,0.00050473,0.002069584,0.001270103,0.001081418,0,0.00132691,0.000399331,0.001618411,0.000715114,0.000857278,0.00119077,0.001559133,0.000698877,0.002236126,0.000615494,0.001808417,0.001712076
YALI0A14707g,tr|Q6CGY9|Q6CGY9_YARLI YALI0A14806p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A14806g PE=4 SV=1,33,74.3,52.785,474,0,323.31,0.309141234,0.337155126,0.287251312,0.351966928,0.344200305,0.328259737,0.314431984,0.331105569,0.287525943,0.325832671,0.309266276,0.33103014,0.32925857,0.346638721,0.359584848,0.320795028,0.332136828,0.345268676,0.311842402,0.28925528,0.3395272,0.352379228,0.338966605,0.301051519
YALI0A14608g,tr|Q6CGZ0|Q6CGZ0_YARLI Succinate dehydrogenase [ubiquinone] cytochrome b small subunit OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A14784g PE=3 SV=2,2,13.3,17.897,165,0,14.814,0.001385194,0.004156346,0.001916786,0.003293576,0.00301727,0.003615526,0.003461833,0.00358828,0.002684369,0.003757868,0.003344892,0.004635071,0.002570731,0.004629869,0.004001955,0.005480302,0.002989953,0.004073553,0.002793824,0.004131892,0.002212538,0.002833845,0.002549669,0.003503185
ADI1,tr|Q6CGZ1|Q6CGZ1_YARLI YALI0A14762p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A14762g PE=4 SV=1,5,30.4,25.786,227,0,14.194,0.000680445,0.000872317,0.000603666,0.000755304,0.001013272,0.000368971,0.000625512,0.000895417,0.000437514,0.00051029,0.001009071,0.000691978,0.000472391,0.00079473,0.001023622,0.000716966,0.000235862,0.000683662,0.000670449,0.000379701,0.00046886,0.001015318,0.000694778,0.00057607
YALI0A14454g,tr|Q6CGZ2|Q6CGZ2_YARLI YALI0A14740p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A14740g PE=4 SV=1,2,7.9,51.171,454,0.0018018,2.0985,7.93426E-05,0,0,0,0,0,0,0,0.000159224,0,0,4.6841E-05,0,4.29593E-05,0,9.55987E-05,0,5.49455E-05,5.36707E-05,0,0,0,0,0
YALI0A14388g,tr|Q6CGZ4|Q6CGZ4_YARLI Sister chromatid cohesion protein OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A14707g PE=3 SV=2,4,3.1,194.2,1738,0.004386,1.6191,0.000112077,0.004331175,0.003247301,0.004052125,0.003968159,0.004138631,0.000892318,0.000632359,0.000710599,0.000141454,6.2424E-05,7.46784E-05,0.000834056,0.005391265,0.000285916,0.000592399,0.006253982,0.000658712,0.000778805,0.000655276,7.23971E-05,5.37204E-05,0.004256623,8.70538E-05
YALI0A14157g,tr|Q6CGZ8|Q6CGZ8_YARLI YALI0A14608p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A14608g PE=4 SV=1,9,8,135.67,1205,0,14.848,0.000996282,0.001046817,0.000647905,0.000817789,0.001041595,0.000681271,0.001027679,0.00075382,0.003890057,0.000625929,0.001029991,0.000808254,0.000998012,0.000984979,0.00102611,0.000807812,0.000575715,0.000803913,0.00061192,0.001068777,0.000891758,0.000687947,0.000996821,0.001108998
YALI0A13673g,"sp|Q6CH03|MTND_YARLI 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=ADI1 PE=3 SV=1",3,27.7,20.355,173,0,13.653,0.003832958,0.002034789,0.003035774,0.002380059,0.003793926,0.002335002,0.00297978,0.003319345,0.004784601,0.003687719,0.003442317,0.004083711,0.003791043,0.003768518,0.003676479,0.003769213,0.003509129,0.003557623,0.002640025,0.003134639,0.003600803,0.003491117,0.003515404,0.002785249
YALI0A13585g,tr|Q6CH05|Q6CH05_YARLI YALI0A14454p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A14454g PE=4 SV=1,1,3.9,30.872,285,0,3.2277,0.000401562,0.000462291,0.000374287,0,0.000385481,0.00046003,0.000571702,0.00061221,0.000450795,0.000515308,0.00053078,0.000537856,0.000549287,0.000591405,0.000512966,0.00033516,0.000544524,0.000490451,0.000589269,7.9255E-05,0.000483874,0.000536588,0.000600367,0.000502655
YALI0A13541g,tr|Q6CH06|Q6CH06_YARLI YALI0A14388p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A14388g PE=4 SV=1,9,40.7,38.488,344,0,36.804,0.001704375,0.001042039,0.001587283,0.000821577,0.001725589,0.001219321,0.00179741,0.001866043,0.002001737,0.001880112,0.002028787,0.001542216,0.001768606,0.001880915,0.001743938,0.001701448,0.001648935,0.002307095,0.001751512,0.002147202,0.001606359,0.00173074,0.000999477,0.001941448
YALI0A13519g,tr|Q6CH12|Q6CH12_YARLI YALI0A14157p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A14157g PE=4 SV=1,3,26.9,21.452,193,0,24.432,0.000962961,0.000552278,0.000871827,0.000482982,0.001023614,0.000612466,0.000489995,0.000519894,0.000644332,0.000822945,0.000912846,0.000631758,0.000933412,0.000778268,0.001212236,0.000850243,0.000916034,0.000479823,0.00061497,0.000819281,0.00099528,0.000427046,0.000556029,0.000374883
YALI0A13387g,tr|Q6CH18|Q6CH18_YARLI YALI0A13673p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A13673g PE=4 SV=1,1,2.6,55.005,495,0,3.1337,0,0,0,4.74625E-05,8.03713E-05,6.75082E-05,0,6.27396E-05,0,0,4.19463E-05,0,0,2.99776E-05,0,0,0,0,0,0,0,4.2103E-05,4.34159E-05,0
YALI0A13321g,tr|Q6CH20|Q6CH20_YARLI YALI0A13585p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A13585g PE=4 SV=1,8,22,65.688,577,0,32.363,0.002560926,0.001114436,0.002228506,0.002579107,0.001880974,0.001446478,0.002009473,0.00263073,0.002946802,0.002744854,0.002487412,0.002885041,0.002067852,0.002642865,0.002468749,0.003220156,0.002263303,0.002742306,0.003154543,0.003385612,0.003098564,0.003482175,0.002138321,0.002577461
YALI0A13299g,tr|Q6CH22|Q6CH22_YARLI YALI0A13541p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A13541g PE=4 SV=1,22,61.9,39.161,339,0,148.97,0.01947931,0.01858237,0.02090989,0.019298292,0.019577175,0.022424746,0.019340594,0.016866838,0.01243491,0.017179206,0.016975077,0.01863132,0.017260734,0.020073676,0.019131277,0.0164916,0.015934377,0.019646537,0.017460082,0.013270892,0.017796327,0.0154704,0.016527517,0.012443162
YALI0A13101g,tr|Q6CH23|Q6CH23_YARLI YALI0A13519p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A13519g PE=4 SV=1,10,11.1,139.31,1247,0,20.617,0.000860407,0.000691991,0.000688064,0.00035697,0.001040331,0.000402998,0.001626179,0.000291794,0.00137179,0.000815821,0.001375838,0.000287448,0.001443124,0.000983789,0.001136675,0.000690834,0.000791572,0.000931767,0.001475356,0.000528921,0.000747381,0.000822707,0.000922187,0.000617009
YALI0A13057g,tr|Q6CH25|Q6CH25_YARLI YALI0A13387p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A13387g PE=4 SV=1,42,78.7,63.496,564,0,323.31,0.120817316,0.157286219,0.126892104,0.165682158,0.136629587,0.159649003,0.14489015,0.126911862,0.138919083,0.12334266,0.132386164,0.112554677,0.145488805,0.127520732,0.150009581,0.126877128,0.14737965,0.111530517,0.12017879,0.10997429,0.11790753,0.109954837,0.125248225,0.097482684
YALI0A13035g,tr|Q6CH26|Q6CH26_YARLI YALI0A13321p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A13321g PE=4 SV=1,11,27.4,57.364,503,0,43.441,0.002825741,0.006118928,0.004436587,0.007241091,0.002767642,0.006711076,0.003538203,0.006727534,0.003292786,0.007590942,0.00242358,0.005538772,0.002149022,0.007252266,0.002396508,0.004864445,0.002507069,0.006272107,0.00273474,0.005852948,0.002430854,0.003131178,0.003124903,0.005665872
YALI0A12177g,tr|Q6CH27|Q6CH27_YARLI YALI0A13299p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A13299g PE=4 SV=1,13,33.1,53.892,498,0,69.979,0.009544569,0.006235557,0.009758444,0.007528886,0.007963709,0.008286418,0.008767114,0.007593887,0.007153661,0.006542058,0.007980688,0.006788729,0.0086634,0.008808668,0.009331819,0.008215083,0.009421309,0.008582892,0.00978487,0.007137691,0.007867988,0.005883086,0.008852762,0.006015185
YALI0A12155g,tr|Q6CH33|Q6CH33_YARLI YALI0A13101p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A13101g PE=4 SV=1,25,42.1,97.548,867,0,217.34,0.011052375,0.010708872,0.010738953,0.008553374,0.010999406,0.008595867,0.009772739,0.010331199,0.013276876,0.010678276,0.010787347,0.00918891,0.009179273,0.009501043,0.009115746,0.01074297,0.008062784,0.011511942,0.010583925,0.008929593,0.010171677,0.010375885,0.009234079,0.009915742
RRP3,tr|Q6CH35|Q6CH35_YARLI YALI0A13057p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A13057g PE=4 SV=1,5,6.7,91.809,815,0,7.0882,0.00121394,0.001418956,0.000568118,0.002495357,0.000810265,0.000540111,0.000816199,0.000629194,0,0.000846793,0.000368748,0.001848113,0.000679931,0.000686766,0.000310274,0.000690734,0.001506654,0.000521941,0.000579442,0.000684352,0,0.00072056,0.000887629,0.000211639
YALI0A12111g,tr|Q6CH36|Q6CH36_YARLI YALI0A13035p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A13035g PE=4 SV=2,3,22.4,17.831,161,0,44.726,0.000695792,0.001438909,0.001799812,0.001609723,0.002364197,0.001672486,0.001939802,0.00154867,0.000604743,0.001800647,0.001492316,0.001381699,0.00116752,0.001366033,0.002230194,0.001202515,0.001694341,0.000554603,0.00148183,0.000306905,0.002204117,0.001622209,0.001977997,0.001229173
YALI0A12067g,tr|Q6CH56|Q6CH56_YARLI YALI0A12177p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_A12177g PE=4 SV=1,26,81.7,42.841,382,0,323.31,0.054615051,0.035176894,0.047589268,0.03288326,0.063401404,0.029253162,0.045204464,0.041617169,0.051746187,0.039510415,0.052779682,0.039298547,0.066981706,0.0406382,0.051151328,0.036148566,0.055332942,0.038093657,0.054456209,0.039223269,0.065513132,0.033239757,0.059712683,0.036433136
