yarrowiacyc,Row Labels,Description,UniProt,UniProt Gene Name,CLB22 Gene Name,CLB22 GO (biological process),,CLB22 GO (cellular component),CLB22 GO (molecular function),WT_A,WT_B,WT_C,WT_D,F174_A,F174_B,F174_D,F174_E,UVF4_A,UVF4_B,UVF4_C,UVF4_D,UVF4_E,p,q,nWT,nF174,nUVF4,log2FoldChange(F174/WT),log2FoldChange(UVF4/WT),log2FoldChange(UVF4/F174),PresentOnlyWT,PresentOnlyF174,PresentOnlyUVF4,AbsentOnlyWT,AbsentOnlyF174,AbsentOnlyUVF4,Pass pq,Pass FoldChange,PassUniquePresence,PassUniqueAbsence,PassOverall,pq WT vs F174,Similarity_Yarlip1.to.yarrowiacyc,Similarity_yarrowiacyc.to.Yarlip1
"G1FV3-30775-MONOMER	",jgi|Yarlip1|131227|fgenesh1_kg.20_#_7_#_TRINITY_DN11366_c0_g1_i1,jgi|Yarlip1|131227|fgenesh1_kg.20_#_7_#_TRINITY_DN11366_c0_g1_i1,Q6CHH8,YALI0A08668g,YALI0A08668p,pyridoxal 5'-phosphate salvage [GO:0009443],,cytosol [GO:0005829],pyridoxal kinase activity [GO:0008478],26.78568893,24.46681284,31.67862863,24.5168917,22.91029504,30.22940194,3,2,1,-3.930116759,2.585691808,6.515808567,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,,,,,
"G1FV3-27757-MONOMER	",jgi|Yarlip1|87854|e_gw1.7.322.1,jgi|Yarlip1|87854|e_gw1.7.322.1,Q6C8Z0,YALI0D15686g,YALI0D15686p,0,,0,0,28.83862146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-27313-MONOMER	",jgi|Yarlip1|127791|fgenesh1_kg.9_#_4_#_TRINITY_DN852_c1_g1_i1,jgi|Yarlip1|127791|fgenesh1_kg.9_#_4_#_TRINITY_DN852_c1_g1_i1,Q6CA54,YALI0D05775g,YALI0D05775p,ATP-dependent chromatin remodeling [GO:0043044],,nucleus [GO:0005634],"ATP binding [GO:0005524]; DNA binding [GO:0003677]; hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides [GO:0016818]; nucleosome binding [GO:0031491]",32.31478684,28.79282611,25.43647493,27.79097911,25.74149744,30.69253795,2,2,2,-3.940079452,-2.336788781,1.603290672,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,,,,,
"G1FV3-28943-MONOMER	",jgi|Yarlip1|132355|fgenesh1_kg.29_#_37_#_TRINITY_DN10865_c0_g1_i1,jgi|Yarlip1|132355|fgenesh1_kg.29_#_37_#_TRINITY_DN10865_c0_g1_i1,Q6CBW1,YALI0C15048g,YALI0C15048p,RNA catabolic process [GO:0006401]; rRNA processing [GO:0006364],,exosome (RNase complex) [GO:0000178]; P-body [GO:0000932],3'-5'-exoribonuclease activity [GO:0000175],32.52600982,32.32140208,28.57657845,30.55517576,26.30765054,32.17910243,31.95757321,32.30064785,2,3,3,-3.943904364,-0.277931449,3.665972915,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,,,
"G1FV3-27613-MONOMER	",jgi|Yarlip1|87906|e_gw1.7.362.1,jgi|Yarlip1|87906|e_gw1.7.362.1,Q6C9C6,YALI0D12276g,YALI0D12276p,0,,0,0,31.31743097,26.906442,22.74956013,2,0,1,-6.362376355,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,
"G1FV3-27712-MONOMER	",jgi|Yarlip1|87935|e_gw1.7.129.1,jgi|Yarlip1|87935|e_gw1.7.129.1,Q6C933,YALI0D14608g,YALI0D14608p,eisosome assembly [GO:0070941],,eisosome [GO:0032126]; membrane raft [GO:0045121],0,35.48832529,36.91028677,35.91976215,35.6373785,34.44171935,35.56450605,37.04634587,36.84898299,35.83998856,35.86896476,35.05461663,35.45679144,35.36639191,0.597331963,0.475785281,4,4,5,-0.013549613,-0.471587517,-0.458037904,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-27896-MONOMER	",jgi|Yarlip1|87956|e_gw1.7.119.1,jgi|Yarlip1|87956|e_gw1.7.119.1,Q6C8L0,YALI0D18788g,YALI0D18788p,positive regulation of TORC1 signaling [GO:1904263],,extrinsic component of fungal-type vacuolar membrane [GO:0097042]; Seh1-associated complex [GO:0035859],0,28.12057768,27.51261847,26.8959672,27.90276721,28.67653692,28.05577778,26.52705731,27.13946142,28.09627441,28.24920729,27.15026257,0.267960621,0.358694252,3,3,5,0.701972856,-0.077268515,-0.779241372,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,
"G1FV3-27820-MONOMER	",jgi|Yarlip1|87970|e_gw1.7.329.1,jgi|Yarlip1|87970|e_gw1.7.329.1,Q6C8T5,YALI0D17116g,YALI0D17116p,rRNA modification [GO:0000154],,box C/D snoRNP complex [GO:0031428]; small-subunit processome [GO:0032040],snoRNA binding [GO:0030515],37.47442246,37.39911458,37.39495027,37.29098266,37.2337118,37.41414623,37.42817209,37.19099519,37.34647601,37.09306174,37.11271256,37.04992695,37.40479859,0.135999343,0.280342865,4,4,5,-0.073111162,-0.188472323,-0.115361161,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-26685-MONOMER	",jgi|Yarlip1|122780|fgenesh1_kg.2_#_454_#_TRINITY_DN938_c0_g1_i1,jgi|Yarlip1|122780|fgenesh1_kg.2_#_454_#_TRINITY_DN938_c0_g1_i1,Q6C0L5,YALI0F23661g,YALI0F23661p,0,,0,FMN binding [GO:0010181]; oxidoreductase activity [GO:0016491],28.00227453,23.42764738,33.13769772,23.38350497,25.07357349,28.46641613,28.98446262,25.67954668,3,2,3,-3.960667313,-0.479064732,3.48160258,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,,,
"G1FV3-27803-MONOMER	",jgi|Yarlip1|87979|e_gw1.7.610.1,jgi|Yarlip1|87979|e_gw1.7.610.1,Q6C8V2,YALI0D16775g,YALI0D16775p,0,,mitochondrion [GO:0005739],intramolecular lyase activity [GO:0016872],34.25563834,34.15546763,34.4804591,33.59880876,34.13735266,33.21059871,33.51619172,32.74014407,33.61878239,32.17249403,34.31682837,33.27105396,33.6021872,0.205560354,0.327581863,4,4,5,-0.721521666,-0.726324265,-0.0048026,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-27677-MONOMER	",jgi|Yarlip1|88045|e_gw1.7.527.1,jgi|Yarlip1|88045|e_gw1.7.527.1,Q6C963,YALI0D13706g,YALI0D13706p,cellular response to DNA damage stimulus [GO:0006974]; establishment or maintenance of cell polarity regulating cell shape [GO:0071963]; regulation of actin filament polymerization [GO:0030833]; vesicle-mediated transport [GO:0016192],,actin cortical patch [GO:0030479]; actomyosin contractile ring [GO:0005826]; medial cortex [GO:0031097]; trans-Golgi network [GO:0005802],ARF guanyl-nucleotide exchange factor activity [GO:0005086],35.13020905,35.69295161,35.92324807,34.4344215,34.83558971,35.45973267,34.92106255,35.24942217,34.56656505,34.77967314,34.45877065,34.47083221,35.21626726,0.165190411,0.302324045,4,4,5,-0.178755783,-0.596785897,-0.418030113,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-28096-MONOMER	",jgi|Yarlip1|134101|fgenesh1_pg.3_#_193,jgi|Yarlip1|134101|fgenesh1_pg.3_#_193,Q6C832,YALI0D23199g,YALI0D23199p,0,,0,0,31.68127043,31.55371193,23.85908582,30.90246535,1,2,1,-3.974871555,-0.778805075,3.196066481,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,,,,,,,
"G1FV3-27619-MONOMER	",jgi|Yarlip1|88155|e_gw1.7.538.1,jgi|Yarlip1|88155|e_gw1.7.538.1,P29407,PGK1,Phosphoglycerate kinase (EC 2.7.2.3),glycolytic process [GO:0006096],,cytoplasm [GO:0005737],ATP binding [GO:0005524]; phosphoglycerate kinase activity [GO:0004618],39.72678928,39.8677914,39.53997529,39.67130668,39.71208694,39.67241849,39.33247061,39.63518839,39.96809281,39.94092225,39.672398,39.77101232,40.01520673,0.051118607,0.199167167,4,4,5,-0.113424559,0.17206076,0.285485318,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-27804-MONOMER	",jgi|Yarlip1|88231|e_gw1.7.471.1,jgi|Yarlip1|88231|e_gw1.7.471.1,Q6C8V1,UTR4,"Enolase-phosphatase E1 (EC 3.1.3.77) (2,3-diketo-5-methylthio-1-phosphopentane phosphatase)",L-methionine salvage from methylthioadenosine [GO:0019509],,cytoplasm [GO:0005737]; nucleus [GO:0005634],acireductone synthase activity [GO:0043874]; magnesium ion binding [GO:0000287],29.95810584,31.41215179,30.95420964,28.17559934,26.57415463,30.30540815,30.85313433,29.47466807,28.92976661,31.64741905,30.03214156,29.25565909,0.758118493,0.528616101,4,3,5,-0.880784284,-0.257085778,0.623698507,0,0,0,0,0,0,0,0,0,0,0,0,100,100,
"G1FV3-27607-MONOMER	",jgi|Yarlip1|88275|e_gw1.7.495.1,jgi|Yarlip1|88275|e_gw1.7.495.1,Q6C9D2,YALI0D12144g,YALI0D12144p,"NLS-bearing protein import into nucleus [GO:0006607]; protein import into nucleus, translocation [GO:0000060]; ribosomal protein import into nucleus [GO:0006610]",,cytoplasm [GO:0005737]; mitotic spindle midzone [GO:1990023]; nuclear membrane [GO:0031965]; nuclear periphery [GO:0034399],nuclear localization sequence binding [GO:0008139]; protein transporter activity [GO:0008565]; Ran GTPase binding [GO:0008536],34.85600254,34.8314907,34.54443534,34.41067488,37.7889274,33.97530165,33.83290538,34.42397065,34.72178927,33.86231062,37.87971052,33.90418602,35.13717658,0.899830788,0.565437482,4,4,5,0.344625406,0.440383737,0.095758331,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-27798-MONOMER	",jgi|Yarlip1|88277|e_gw1.7.122.1,jgi|Yarlip1|88277|e_gw1.7.122.1,Q6C8V6,YALI0D16665g,YALI0D16665p,0,,integral component of membrane [GO:0016021],0,19.45939159,17.57852748,1,1,0,-1.880864108,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,
"G1FV3-27723-MONOMER	",jgi|Yarlip1|88401|e_gw1.7.417.1,jgi|Yarlip1|88401|e_gw1.7.417.1,Q6C924,YALI0D14894g,YALI0D14894p,arginine biosynthetic process via ornithine [GO:0042450]; urea cycle [GO:0000050],,mitochondrion [GO:0005739],amino acid binding [GO:0016597]; ornithine carbamoyltransferase activity [GO:0004585],34.41398797,34.58380861,34.50044647,34.29487108,33.96279101,34.35020596,33.85513525,34.73956283,34.17744188,33.78701368,33.6586244,33.78114764,34.18358967,0.04882079,0.197827752,4,4,5,-0.221354775,-0.530715079,-0.309360304,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-25316-MONOMER	",jgi|Yarlip1|124978|fgenesh1_kg.4_#_454_#_TRINITY_DN9378_c0_g1_i1,jgi|Yarlip1|124978|fgenesh1_kg.4_#_454_#_TRINITY_DN9378_c0_g1_i1,Q6C483,YALI0E28941g,Mannosyltransferase (EC 2.4.1.-),dolichol-linked oligosaccharide biosynthetic process [GO:0006488],,endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021],"dol-P-Man:Man(6)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity [GO:0052926]; dol-P-Man:Man(8)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity [GO:0052918]; mannosyltransferase activity [GO:0000030]",29.04280859,27.56376407,24.31125884,28.02009183,26.67451794,25.89170955,2,1,3,-3.992027491,-1.44117989,2.550847601,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,,,,,
"G1FV3-30495-MONOMER	",jgi|Yarlip1|88537|e_gw1.8.304.1,jgi|Yarlip1|88537|e_gw1.8.304.1,Q6CI44,YALI0A01870g,YALI0A01870p,carbohydrate metabolic process [GO:0005975]; chitin catabolic process [GO:0006032],,extracellular region [GO:0005576]; integral component of membrane [GO:0016021],chitinase activity [GO:0004568]; chitin binding [GO:0008061],28.00817042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-30745-MONOMER	",jgi|Yarlip1|88588|e_gw1.8.236.1,jgi|Yarlip1|88588|e_gw1.8.236.1,Q6CHK2,YALI0A08019g,YALI0A08019p,0,,0,0,27.60696111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-30728-MONOMER	",jgi|Yarlip1|88615|e_gw1.8.330.1,jgi|Yarlip1|88615|e_gw1.8.330.1,Q6CHL7,YALI0A07601g,YALI0A07601p,0,,integral component of membrane [GO:0016021],0,31.56864623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-30612-MONOMER	",jgi|Yarlip1|88667|e_gw1.8.359.1,jgi|Yarlip1|88667|e_gw1.8.359.1,Q6CHV1,YALI0A04675g,YALI0A04675p,adenosine 5'-(hexahydrogen pentaphosphate) catabolic process [GO:1901911]; diadenosine hexaphosphate catabolic process [GO:1901909]; diadenosine pentaphosphate catabolic process [GO:1901907]; diphosphoinositol polyphosphate metabolic process [GO:0071543]; inositol phosphate dephosphorylation [GO:0046855]; polyphosphate catabolic process [GO:0006798],,cytoplasm [GO:0005737]; nucleus [GO:0005634],bis(5'-adenosyl)-hexaphosphatase activity [GO:0034431]; bis(5'-adenosyl)-pentaphosphatase activity [GO:0034432]; diphosphoinositol-polyphosphate diphosphatase activity [GO:0008486]; endopolyphosphatase activity [GO:0000298]; m7G(5')pppN diphosphatase activity [GO:0050072]; phosphodiesterase decapping endonuclease activity [GO:1990174],24.17165388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-30761-MONOMER	",jgi|Yarlip1|88730|e_gw1.8.30.1,jgi|Yarlip1|88730|e_gw1.8.30.1,Q6CHI8,YALI0A08360g,YALI0A08360p,0,,0,serine-type endopeptidase activity [GO:0004252],19.80944315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.81,99.81,,,,,,,,,,,,,,,,,
"G1FV3-29029-MONOMER	",jgi|Yarlip1|17805|CE17804_4899,jgi|Yarlip1|17805|CE17804_4899,Q6CBN7,YALI0C16929g,YALI0C16929p,glycerophosphodiester transmembrane transport [GO:0001407],,integral component of plasma membrane [GO:0005887],glycerophosphodiester transmembrane transporter activity [GO:0001406],29.77157538,30.38535362,26.02415659,28.48385341,2,1,1,-4.05430791,-1.594611094,2.459696816,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,,,,,,,
"G1FV3-27297-MONOMER	",jgi|Yarlip1|88932|e_gw1.9.495.1,jgi|Yarlip1|88932|e_gw1.9.495.1,F2Z6F1,YALI0D05467g,YALI0D05467p,ATP synthesis coupled electron transport [GO:0042773]; cellular respiration [GO:0045333],,mitochondrial respiratory chain complex I [GO:0005747],electron transfer activity [GO:0009055]; iron-sulfur cluster binding [GO:0051536]; NADH dehydrogenase (ubiquinone) activity [GO:0008137],37.94920685,37.81590039,37.81774425,37.77433637,37.74877923,38.0166694,37.60857143,37.77625255,38.00954633,37.98847234,37.92772012,37.8203524,37.83409265,0.287882367,0.370891995,4,4,5,-0.051728815,0.076739801,0.128468616,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-27498-MONOMER	",jgi|Yarlip1|124500|fgenesh1_kg.3_#_1032_#_TRINITY_DN579_c1_g1_i1,jgi|Yarlip1|124500|fgenesh1_kg.3_#_1032_#_TRINITY_DN579_c1_g1_i1,Q6C9M9,EAF3,Chromatin modification-related protein EAF3,"chromatin remodeling [GO:0006338]; chromatin silencing [GO:0006342]; DNA repair [GO:0006281]; establishment or maintenance of cell polarity regulating cell shape [GO:0071963]; histone deacetylation [GO:0016575]; histone H2A acetylation [GO:0043968]; histone H4 acetylation [GO:0043967]; transcription, DNA-templated [GO:0006351]",,NuA4 histone acetyltransferase complex [GO:0035267]; Rpd3S complex [GO:0032221],0,32.26588711,32.09080922,28.66190284,34.0244764,28.08542456,27.72591945,27.12632542,33.25568863,32.53275204,27.32945708,30.58754643,31.5507156,0.059273486,0.211452743,4,3,5,-4.114879081,-0.709536936,3.405342144,0,0,0,0,0,0,0,1,0,0,1,0,100,100,
"G1FV3-27161-MONOMER	",jgi|Yarlip1|88998|e_gw1.9.374.1,jgi|Yarlip1|88998|e_gw1.9.374.1,Q6CAJ0,YALI0D02343g,YALI0D02343p,0,,integral component of membrane [GO:0016021],0,24.84756742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-27063-MONOMER	",jgi|Yarlip1|89065|e_gw1.9.432.1,jgi|Yarlip1|89065|e_gw1.9.432.1,Q6CAT5,YALI0D00132g,YALI0D00132p,glucose import [GO:0046323],,integral component of membrane [GO:0016021],carbohydrate:proton symporter activity [GO:0005351]; glucose transmembrane transporter activity [GO:0005355],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,,
"G1FV3-27158-MONOMER	",jgi|Yarlip1|89093|e_gw1.9.200.1,jgi|Yarlip1|89093|e_gw1.9.200.1,Q6CAJ3,YALI0D02277g,YALI0D02277p,0,,0,0,23.48861098,23.29473965,24.33749288,20.34592063,2,0,2,-1.049968565,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,
"G1FV3-27076-MONOMER	",jgi|Yarlip1|89305|e_gw1.9.400.1,jgi|Yarlip1|89305|e_gw1.9.400.1,Q6CAS2,YALI0D00407g,YALI0D00407p,transmembrane transport [GO:0055085],,integral component of membrane [GO:0016021],0,28.54229816,16.06065372,1,0,1,-12.48164444,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,
"G1FV3-27224-MONOMER	",jgi|Yarlip1|89314|e_gw1.9.288.1,jgi|Yarlip1|89314|e_gw1.9.288.1,Q6CAD2,TEL1,Serine/threonine-protein kinase TEL1 (EC 2.7.11.1) (ATM homolog) (DNA-damage checkpoint kinase TEL1) (Telomere length regulation protein 1),chromatin organization [GO:0006325]; DNA repair [GO:0006281],,"chromosome, telomeric region [GO:0000781]; nucleus [GO:0005634]",ATP binding [GO:0005524]; kinase activity [GO:0016301]; protein serine/threonine kinase activity [GO:0004674],32.03783705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-29123-MONOMER	",jgi|Yarlip1|138663|fgenesh1_pg.27_#_30,jgi|Yarlip1|138663|fgenesh1_pg.27_#_30,Q6CBG2,YALI0C19129g,YALI0C19129p,chromosome organization [GO:0051276],,chromosome [GO:0005694],ATP binding [GO:0005524],31.98158724,28.72406607,26.92399713,28.98476138,27.73615137,30.53783497,29.89165741,28.72968391,1,2,5,-4.15755564,-2.805569432,1.351986208,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,,,
"G1FV3-27074-MONOMER	",jgi|Yarlip1|89382|e_gw1.9.97.1,jgi|Yarlip1|89382|e_gw1.9.97.1,Q6CAS4,YALI0D00363g,YALI0D00363p,glucose import [GO:0046323],,integral component of membrane [GO:0016021],carbohydrate:proton symporter activity [GO:0005351]; glucose transmembrane transporter activity [GO:0005355],26.59420134,28.67999626,27.62484643,28.17954354,2,2,0,0.265096182,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,
"G1FV3-24263-MONOMER	",jgi|Yarlip1|100282|estExt_Genewise1.C_5_t10491,jgi|Yarlip1|100282|estExt_Genewise1.C_5_t10491,Q6C6X2,YALI0E05555g,YALI0E05555p,cell differentiation [GO:0030154],,nucleus [GO:0005634]; transcription factor complex [GO:0005667],"chromatin binding [GO:0003682]; RNA polymerase II regulatory region sequence-specific DNA binding [GO:0000977]; RNA polymerase II transcription factor binding [GO:0001085]; transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding [GO:0001228]; zinc ion binding [GO:0008270]",25.4942384,29.78962729,28.42770332,29.01275904,22.3831094,25.63392136,27.19723049,28.04921167,27.55318825,27.21808013,4,2,4,-4.172566629,-0.676654378,3.495912252,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,
"G1FV3-24861-MONOMER	",jgi|Yarlip1|89430|e_gw1.10.96.1,jgi|Yarlip1|89430|e_gw1.10.96.1,Q6C5D3,YALI0E19008g,Serine/threonine-protein phosphatase (EC 3.1.3.16),0,,0,phosphoprotein phosphatase activity [GO:0004721],31.87847119,31.80711521,32.10516764,32.87562849,32.27191553,32.05256778,32.44962663,32.21311528,32.24641801,31.73681829,31.51872725,31.82826047,31.46523411,0.119069752,0.271074798,4,4,5,0.08021067,-0.407504003,-0.487714673,0,0,0,0,0,0,0,0,0,0,0,0,99.82,99.82
"G1FV3-24842-MONOMER	",jgi|Yarlip1|89484|e_gw1.10.426.1,jgi|Yarlip1|89484|e_gw1.10.426.1,Q6C5F2,YALI0E18590g,YALI0E18590p,metabolic process [GO:0008152],,0,transferase activity [GO:0016740],27.82917204,26.45959284,1,0,1,-1.369579208,0,0,0,0,0,0,0,0,0,0,0,0,99.67,99.67,,,,,,,,,,,,,,,
"G1FV3-24946-MONOMER	",jgi|Yarlip1|89600|e_gw1.10.427.1,jgi|Yarlip1|89600|e_gw1.10.427.1,Q6C555,GET1,Golgi to ER traffic protein 1 (Guided entry of tail-anchored proteins 1),cytoplasmic translation [GO:0002181]; tail-anchored membrane protein insertion into ER membrane [GO:0071816]; vesicle-mediated transport [GO:0016192],,cytosolic small ribosomal subunit [GO:0022627]; endoplasmic reticulum membrane [GO:0005789]; GET complex [GO:0043529]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021],structural constituent of ribosome [GO:0003735],27.11545203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.55,99.55,,,,,,,,,,,,,,,,,
"G1FV3-24882-MONOMER	",jgi|Yarlip1|89619|e_gw1.10.624.1,jgi|Yarlip1|89619|e_gw1.10.624.1,Q6C5B5,YALI0E19470g,YALI0E19470p,proteasome regulatory particle assembly [GO:0070682],,"cytoplasm [GO:0005737]; nucleus [GO:0005634]; proteasome regulatory particle, base subcomplex [GO:0008540]",0,30.29548429,30.2665122,29.82151356,2,0,1,-0.45948468,0,0,0,0,0,0,0,0,0,0,0,0,99.51,99.51,,,,,,,,,,,,,,
"G1FV3-24744-MONOMER	",jgi|Yarlip1|89762|e_gw1.10.544.1,jgi|Yarlip1|89762|e_gw1.10.544.1,Q6C5P5,YALI0E16346g,Serine hydroxymethyltransferase (EC 2.1.2.1),glycine biosynthetic process from serine [GO:0019264]; tetrahydrofolate interconversion [GO:0035999],,0,glycine hydroxymethyltransferase activity [GO:0004372]; pyridoxal phosphate binding [GO:0030170],40.18028594,40.29129537,39.9946272,40.03104358,39.86759356,39.60937254,39.95162793,40.20953379,39.5844282,39.71854461,39.69027352,39.72410765,39.70799206,0.00695977,0.11374846,4,4,5,-0.214781067,-0.439243814,-0.224462747,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-24787-MONOMER	",jgi|Yarlip1|89774|e_gw1.10.495.1,jgi|Yarlip1|89774|e_gw1.10.495.1,Q6C5K3,YALI0E17347g,YALI0E17347p,mannosyl-inositol phosphorylceramide metabolic process [GO:0006675]; sphingolipid biosynthetic process [GO:0030148],,endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021],iron ion binding [GO:0005506]; sphingolipid delta-4 desaturase activity [GO:0042284]; sphingosine hydroxylase activity [GO:0000170],30.05356823,28.74608695,30.05781229,31.19581176,30.73912475,31.03367091,29.98891053,30.69870192,29.68213823,28.72039129,30.84914577,30.26682492,30.02066148,0.397721238,0.412235772,4,4,5,0.601782221,-0.105487469,-0.70726969,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-24770-MONOMER	",jgi|Yarlip1|89775|e_gw1.10.438.1,jgi|Yarlip1|89775|e_gw1.10.438.1,Q6C5L8,YALI0E16929g,YALI0E16929p,2-oxoglutarate metabolic process [GO:0006103]; mitochondrial genome maintenance [GO:0000002]; tricarboxylic acid cycle [GO:0006099],,mitochondrial nucleoid [GO:0042645]; mitochondrial oxoglutarate dehydrogenase complex [GO:0009353],dihydrolipoyllysine-residue succinyltransferase activity [GO:0004149],38.08533242,37.75708286,37.74219837,37.90541103,37.85707326,37.61406459,37.77621073,37.73289244,37.85157375,38.1982445,37.63286297,37.86341188,37.96823153,0.375683441,0.406081281,4,4,5,-0.127445919,0.030358752,0.157804671,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-27890-MONOMER	",jgi|Yarlip1|126874|fgenesh1_kg.7_#_19_#_TRINITY_DN2284_c0_g1_i2,jgi|Yarlip1|126874|fgenesh1_kg.7_#_19_#_TRINITY_DN2284_c0_g1_i2,Q6C8L5,YALI0D18678g,YALI0D18678p,0,,0,nucleic acid binding [GO:0003676],30.24886811,33.53959232,27.70609869,29.19213532,25.42576014,2,1,2,-4.18813153,-4.585282485,-0.397150956,0,0,0,0,0,0,0,1,0,0,1,0,99.72,99.72,,,,,,,,,,
"G1FV3-24808-MONOMER	",jgi|Yarlip1|89888|e_gw1.10.202.1,jgi|Yarlip1|89888|e_gw1.10.202.1,Q6C5I4,YALI0E17809g,YALI0E17809p,RNA polymerase II transcriptional preinitiation complex assembly [GO:0051123],,transcription factor TFIID complex [GO:0005669],protein heterodimerization activity [GO:0046982]; transcription coactivator activity [GO:0003713]; transcription factor binding [GO:0008134],26.75697262,29.95199298,1,1,0,3.195020369,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,
"G1FV3-28280-MONOMER	",jgi|Yarlip1|28278|CE28277_5255,jgi|Yarlip1|28278|CE28277_5255,Q6C7K8,EAF1,Chromatin modification-related protein EAF1 (ESA1-associated factor 1) (Vacuolar import and degradation protein 21),"chromatin organization [GO:0006325]; DNA repair [GO:0006281]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]",,nucleus [GO:0005634],DNA binding [GO:0003677],32.11904437,27.88264342,26.28831103,29.42155698,1,1,2,-4.236400945,-4.264110362,-0.027709417,0,0,0,0,0,0,0,1,0,0,1,0,99.68,99.68,,,,,,,,,,,
"G1FV3-26580-MONOMER	",jgi|Yarlip1|122940|fgenesh1_kg.2_#_614_#_TRINITY_DN6370_c0_g1_i1,jgi|Yarlip1|122940|fgenesh1_kg.2_#_614_#_TRINITY_DN6370_c0_g1_i1,Q6C0W1,YALI0F21263g,YALI0F21263p,"histone H3-K4 trimethylation [GO:0080182]; histone H3-K79 methylation [GO:0034729]; mRNA 3'-end processing [GO:0031124]; snoRNA 3'-end processing [GO:0031126]; telomere maintenance [GO:0000723]; termination of RNA polymerase II transcription, exosome-dependent [GO:0030847]; termination of RNA polymerase II transcription, poly(A)-coupled [GO:0030846]",,mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]; Set1C/COMPASS complex [GO:0048188],chromatin binding [GO:0003682]; histone methyltransferase activity (H3-K4 specific) [GO:0042800],29.80828502,25.53798119,25.96388986,24.43434469,1,1,2,-4.270303839,-4.609167749,-0.338863911,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,,,,,,,
"G1FV3-24823-MONOMER	",jgi|Yarlip1|89981|e_gw1.10.219.1,jgi|Yarlip1|89981|e_gw1.10.219.1,Q6C5G9,YALI0E18139g,YALI0E18139p,0,,integral component of plasma membrane [GO:0005887],antiporter activity [GO:0015297]; L-amino acid transmembrane transporter activity [GO:0015179],30.99671539,31.45517953,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,
